date,stp_id,farm_id,tons_delivered
2025-03-27,STP_KCH,F_1049,0.023
2025-03-27,STP_GVR,F_1212,0.007
2025-03-27,STP_KKD,F_1120,0.027
2025-03-27,STP_KKD,F_1038,0.083
2025-03-27,STP_KKD,F_1128,0.017
2025-03-27,STP_KCH,F_1126,0.088
2025-03-27,STP_KKD,F_1078,0.093
2025-03-27,STP_KCH,F_1053,0.014
2025-03-27,STP_TVM,F_1185,0.016
2025-03-27,STP_GVR,F_1045,0.027
2025-03-27,STP_KKD,F_1013,0.017
2025-03-27,STP_KCH,F_1210,0.008
2025-03-27,STP_GVR,F_1228,0.017
2025-03-27,STP_KCH,F_1138,0.017
2025-03-27,STP_GVR,F_1014,0.011
2025-03-27,STP_KKD,F_1142,0.039
2025-03-27,STP_KKD,F_1022,0.088
2025-03-27,STP_KKD,F_1017,0.045
2025-03-27,STP_KKD,F_1062,0.014
2025-03-27,STP_KKD,F_1010,0.049
2025-03-27,STP_KKD,F_1232,0.021
2025-03-27,STP_GVR,F_1214,0.092
2025-03-27,STP_KKD,F_1125,0.09
2025-03-27,STP_KKD,F_1089,0.028
2025-03-27,STP_KKD,F_1152,0.014
2025-03-27,STP_KKD,F_1082,0.018
2025-03-27,STP_KKD,F_1121,0.025
2025-03-27,STP_KKD,F_1160,0.093
2025-03-27,STP_GVR,F_1074,0.008
2025-03-27,STP_KKD,F_1149,0.049
2025-03-27,STP_KKD,F_1192,0.017
2025-03-27,STP_KKD,F_1136,0.018
2025-03-27,STP_KKD,F_1044,0.028
2025-03-27,STP_KKD,F_1153,0.014
2025-03-27,STP_KKD,F_1030,0.096
2025-03-27,STP_KKD,F_1077,0.007
2025-03-27,STP_KKD,F_1201,0.085
2025-03-27,STP_KKD,F_1042,0.013
2025-03-27,STP_KKD,F_1090,0.02
2025-03-27,STP_KKD,F_1200,0.041
2025-03-27,STP_KKD,F_1181,0.023
2025-03-27,STP_KKD,F_1225,0.063
2025-03-27,STP_KKD,F_1076,0.025
2025-03-27,STP_KKD,F_1109,0.042
2025-03-27,STP_KKD,F_1148,0.017
2025-03-28,STP_KCH,F_1208,0.009
2025-03-28,STP_KCH,F_1086,0.015
2025-03-28,STP_GVR,F_1248,0.008
2025-03-28,STP_KCH,F_1099,0.057
2025-03-28,STP_GVR,F_1130,0.005
2025-03-28,STP_KCH,F_1244,0.077
2025-03-28,STP_GVR,F_1112,0.009
2025-03-28,STP_GVR,F_1056,0.055
2025-03-28,STP_TVM,F_1156,0.009
2025-03-28,STP_TVM,F_1088,0.004
2025-03-28,STP_KCH,F_1066,0.013
2025-03-28,STP_GVR,F_1108,0.074
2025-03-28,STP_KCH,F_1072,0.094
2025-03-28,STP_KCH,F_1187,0.022
2025-03-28,STP_KCH,F_1071,0.093
2025-03-28,STP_KCH,F_1144,0.02
2025-03-28,STP_KCH,F_1224,0.016
2025-03-28,STP_KCH,F_1147,0.053
2025-03-28,STP_KCH,F_1050,0.023
2025-03-28,STP_KCH,F_1018,0.045
2025-03-28,STP_KKD,F_1095,0.016
2025-03-28,STP_TVM,F_1046,0.02
2025-03-28,STP_KCH,F_1067,0.012
2025-03-28,STP_KKD,F_1206,0.034
2025-03-28,STP_KKD,F_1104,0.06
2025-03-28,STP_TVM,F_1070,0.035
2025-03-28,STP_KCH,F_1175,0.005
2025-03-28,STP_GVR,F_1234,0.043
2025-03-28,STP_KCH,F_1231,0.016
2025-03-28,STP_KCH,F_1198,0.045
2025-03-28,STP_KCH,F_1115,0.011
2025-03-28,STP_GVR,F_1172,0.006
2025-03-28,STP_KKD,F_1096,0.06
2025-03-28,STP_KCH,F_1051,0.022
2025-03-28,STP_GVR,F_1114,0.037
2025-03-28,STP_TVM,F_1008,0.039
2025-03-28,STP_TVM,F_1176,0.005
2025-03-28,STP_KCH,F_1098,0.015
2025-03-28,STP_KCH,F_1211,0.096
2025-03-28,STP_KKD,F_1023,0.012
2025-03-28,STP_KCH,F_1184,0.024
2025-03-28,STP_TVM,F_1064,0.014
2025-03-28,STP_KCH,F_1182,0.063
2025-03-28,STP_TVM,F_1194,0.017
2025-03-28,STP_GVR,F_1100,0.019
2025-03-28,STP_KCH,F_1158,0.038
2025-03-28,STP_TVM,F_1054,0.043
2025-03-28,STP_KKD,F_1132,0.005
2025-03-28,STP_KCH,F_1027,0.032
2025-03-28,STP_KCH,F_1202,0.039
2025-03-28,STP_GVR,F_1052,0.022
2025-03-28,STP_KKD,F_1092,0.023
2025-03-28,STP_KCH,F_1107,0.07
2025-03-28,STP_TVM,F_1246,0.041
2025-03-28,STP_TVM,F_1223,0.07
2025-03-28,STP_TVM,F_1087,0.014
2025-03-28,STP_GVR,F_1019,0.014
2025-03-28,STP_KCH,F_1068,0.008
2025-03-28,STP_KCH,F_1011,0.013
2025-03-28,STP_TVM,F_1094,0.062
2025-03-28,STP_TVM,F_1163,0.031
2025-03-28,STP_KKD,F_1124,0.093
2025-03-28,STP_KCH,F_1040,0.005
2025-03-28,STP_KCH,F_1195,0.011
2025-03-28,STP_TVM,F_1106,0.067
2025-03-28,STP_TVM,F_1020,0.042
2025-03-28,STP_KCH,F_1102,0.053
2025-03-28,STP_TVM,F_1110,0.042
2025-03-28,STP_KCH,F_1131,0.005
2025-03-28,STP_KCH,F_1035,0.022
2025-03-28,STP_KCH,F_1006,0.016
2025-03-28,STP_KKD,F_1239,0.017
2025-03-28,STP_KKD,F_1026,0.01
2025-03-28,STP_KCH,F_1146,0.019
2025-03-28,STP_TVM,F_1180,0.028
2025-03-28,STP_GVR,F_1243,0.074
2025-03-28,STP_KCH,F_1162,0.01
2025-03-28,STP_TVM,F_1055,0.014
2025-03-28,STP_KCH,F_1002,0.026
2025-03-28,STP_KCH,F_1111,0.083
2025-03-28,STP_KCH,F_1080,0.022
2025-03-28,STP_KKD,F_1016,0.048
2025-03-28,STP_KKD,F_1060,0.016
2025-03-28,STP_KCH,F_1118,0.095
2025-03-28,STP_KCH,F_1155,0.042
2025-03-28,STP_KCH,F_1150,0.016
2025-03-28,STP_TVM,F_1134,0.064
2025-03-28,STP_KCH,F_1000,0.028
2025-03-28,STP_TVM,F_1091,0.019
2025-03-28,STP_GVR,F_1218,0.018
2025-03-28,STP_GVR,F_1226,0.019
2025-03-28,STP_KCH,F_1004,0.024
2025-03-28,STP_TVM,F_1222,0.074
2025-03-28,STP_TVM,F_1034,0.007
2025-03-28,STP_KKD,F_1220,0.016
2025-03-28,STP_TVM,F_1139,0.062
2025-03-28,STP_KKD,F_1199,0.077
2025-03-28,STP_KCH,F_1103,0.017
2025-03-28,STP_KCH,F_1123,0.024
2025-03-28,STP_TVM,F_1235,0.046
2025-03-28,STP_KCH,F_1024,0.011
2025-03-28,STP_KCH,F_1048,0.017
2025-03-28,STP_KCH,F_1167,0.008
2025-03-28,STP_TVM,F_1178,0.07
2025-03-28,STP_KCH,F_1170,0.022
2025-03-28,STP_KKD,F_1135,0.018
2025-03-28,STP_KCH,F_1154,0.014
2025-03-28,STP_KKD,F_1059,0.017
2025-03-28,STP_KCH,F_1238,0.056
2025-03-28,STP_KKD,F_1240,0.049
2025-03-28,STP_KKD,F_1122,0.095
2025-03-28,STP_KCH,F_1083,0.006
2025-03-28,STP_KKD,F_1230,0.061
2025-03-28,STP_KCH,F_1143,0.015
2025-03-28,STP_KCH,F_1183,0.025
2025-03-28,STP_TVM,F_1242,0.015
2025-03-28,STP_KCH,F_1188,0.021
2025-03-28,STP_KKD,F_1190,0.019
2025-03-28,STP_TVM,F_1047,0.026
2025-03-28,STP_KKD,F_1012,0.053
2025-03-28,STP_KKD,F_1203,0.038
2025-03-28,STP_GVR,F_1063,0.014
2025-03-28,STP_KCH,F_1140,0.03
2025-03-28,STP_KCH,F_1043,0.004
2025-03-28,STP_KKD,F_1236,0.013
2025-03-28,STP_TVM,F_1179,0.02
2025-03-28,STP_KKD,F_1186,0.033
2025-03-28,STP_KKD,F_1058,0.056
2025-03-28,STP_KCH,F_1196,0.015
2025-03-28,STP_GVR,F_1227,0.023
2025-03-28,STP_GVR,F_1212,0.008
2025-03-28,STP_KKD,F_1120,0.028
2025-03-28,STP_KKD,F_1038,0.085
2025-03-28,STP_KKD,F_1191,0.055
2025-03-28,STP_KKD,F_1128,0.018
2025-03-28,STP_KKD,F_1075,0.028
2025-03-28,STP_KCH,F_1126,0.09
2025-03-28,STP_KKD,F_1078,0.094
2025-03-28,STP_KCH,F_1210,0.008
2025-03-28,STP_GVR,F_1228,0.017
2025-03-28,STP_KCH,F_1138,0.017
2025-03-28,STP_GVR,F_1014,0.012
2025-03-28,STP_KKD,F_1142,0.036
2025-03-28,STP_KKD,F_1022,0.085
2025-03-28,STP_KKD,F_1207,0.032
2025-03-28,STP_KKD,F_1062,0.015
2025-03-28,STP_KKD,F_1151,0.015
2025-03-28,STP_KKD,F_1010,0.046
2025-03-28,STP_KKD,F_1232,0.022
2025-03-28,STP_KKD,F_1247,0.085
2025-03-28,STP_KKD,F_1171,0.021
2025-03-28,STP_GVR,F_1214,0.093
2025-03-28,STP_KKD,F_1152,0.015
2025-03-28,STP_KKD,F_1082,0.019
2025-03-28,STP_KKD,F_1159,0.037
2025-03-28,STP_KKD,F_1160,0.092
2025-03-28,STP_KKD,F_1003,0.025
2025-03-28,STP_GVR,F_1074,0.009
2025-03-28,STP_KKD,F_1192,0.018
2025-03-28,STP_KKD,F_1136,0.019
2025-03-28,STP_KKD,F_1044,0.028
2025-03-28,STP_KKD,F_1030,0.096
2025-03-28,STP_KKD,F_1042,0.014
2025-03-28,STP_KKD,F_1090,0.018
2025-03-28,STP_KKD,F_1200,0.042
2025-03-28,STP_KKD,F_1015,0.063
2025-03-28,STP_KKD,F_1007,0.015
2025-03-28,STP_KKD,F_1076,0.027
2025-03-28,STP_KKD,F_1215,0.092
2025-03-28,STP_KKD,F_1079,0.007
2025-03-28,STP_KKD,F_1148,0.017
2025-03-29,STP_KCH,F_1208,0.01
2025-03-29,STP_KCH,F_1086,0.016
2025-03-29,STP_GVR,F_1248,0.009
2025-03-29,STP_KCH,F_1099,0.058
2025-03-29,STP_GVR,F_1130,0.005
2025-03-29,STP_KCH,F_1244,0.074
2025-03-29,STP_GVR,F_1112,0.009
2025-03-29,STP_GVR,F_1056,0.056
2025-03-29,STP_TVM,F_1156,0.009
2025-03-29,STP_TVM,F_1088,0.005
2025-03-29,STP_KCH,F_1066,0.013
2025-03-29,STP_GVR,F_1108,0.07
2025-03-29,STP_KCH,F_1072,0.093
2025-03-29,STP_KCH,F_1187,0.022
2025-03-29,STP_KCH,F_1071,0.092
2025-03-29,STP_KCH,F_1144,0.021
2025-03-29,STP_KCH,F_1224,0.015
2025-03-29,STP_KCH,F_1147,0.049
2025-03-29,STP_KCH,F_1050,0.024
2025-03-29,STP_KCH,F_1018,0.047
2025-03-29,STP_KKD,F_1095,0.017
2025-03-29,STP_TVM,F_1046,0.018
2025-03-29,STP_KCH,F_1067,0.013
2025-03-29,STP_KKD,F_1206,0.035
2025-03-29,STP_KKD,F_1104,0.056
2025-03-29,STP_TVM,F_1070,0.037
2025-03-29,STP_KCH,F_1175,0.005
2025-03-29,STP_GVR,F_1234,0.039
2025-03-29,STP_KCH,F_1231,0.016
2025-03-29,STP_KCH,F_1198,0.047
2025-03-29,STP_KCH,F_1115,0.011
2025-03-29,STP_GVR,F_1172,0.006
2025-03-29,STP_KKD,F_1096,0.061
2025-03-29,STP_KCH,F_1051,0.023
2025-03-29,STP_GVR,F_1114,0.038
2025-03-29,STP_TVM,F_1008,0.036
2025-03-29,STP_TVM,F_1176,0.005
2025-03-29,STP_KCH,F_1098,0.015
2025-03-29,STP_KCH,F_1211,0.096
2025-03-29,STP_KKD,F_1023,0.012
2025-03-29,STP_KCH,F_1184,0.025
2025-03-29,STP_TVM,F_1064,0.014
2025-03-29,STP_KCH,F_1182,0.063
2025-03-29,STP_TVM,F_1194,0.017
2025-03-29,STP_GVR,F_1100,0.02
2025-03-29,STP_KCH,F_1158,0.039
2025-03-29,STP_TVM,F_1054,0.039
2025-03-29,STP_KKD,F_1132,0.005
2025-03-29,STP_KCH,F_1027,0.034
2025-03-29,STP_KCH,F_1202,0.041
2025-03-29,STP_GVR,F_1052,0.022
2025-03-29,STP_KKD,F_1092,0.02
2025-03-29,STP_KCH,F_1107,0.067
2025-03-29,STP_TVM,F_1246,0.042
2025-03-29,STP_TVM,F_1223,0.074
2025-03-29,STP_TVM,F_1087,0.015
2025-03-29,STP_GVR,F_1019,0.014
2025-03-29,STP_KCH,F_1068,0.009
2025-03-29,STP_KCH,F_1011,0.014
2025-03-29,STP_TVM,F_1094,0.062
2025-03-29,STP_TVM,F_1163,0.032
2025-03-29,STP_KKD,F_1124,0.094
2025-03-29,STP_KCH,F_1040,0.005
2025-03-29,STP_KCH,F_1195,0.012
2025-03-29,STP_TVM,F_1106,0.063
2025-03-29,STP_TVM,F_1020,0.044
2025-03-29,STP_KCH,F_1102,0.055
2025-03-29,STP_TVM,F_1110,0.044
2025-03-29,STP_KCH,F_1131,0.005
2025-03-29,STP_KCH,F_1035,0.023
2025-03-29,STP_KCH,F_1006,0.016
2025-03-29,STP_KKD,F_1239,0.017
2025-03-29,STP_KKD,F_1026,0.011
2025-03-29,STP_KCH,F_1146,0.019
2025-03-29,STP_TVM,F_1180,0.028
2025-03-29,STP_GVR,F_1243,0.07
2025-03-29,STP_KCH,F_1162,0.01
2025-03-29,STP_TVM,F_1055,0.014
2025-03-29,STP_KCH,F_1002,0.027
2025-03-29,STP_KCH,F_1111,0.08
2025-03-29,STP_KCH,F_1080,0.023
2025-03-29,STP_KKD,F_1016,0.049
2025-03-29,STP_KKD,F_1060,0.017
2025-03-29,STP_KCH,F_1118,0.094
2025-03-29,STP_KCH,F_1155,0.044
2025-03-29,STP_KCH,F_1150,0.017
2025-03-29,STP_TVM,F_1134,0.065
2025-03-29,STP_KCH,F_1000,0.028
2025-03-29,STP_TVM,F_1091,0.019
2025-03-29,STP_GVR,F_1218,0.019
2025-03-29,STP_GVR,F_1226,0.019
2025-03-29,STP_KCH,F_1004,0.025
2025-03-29,STP_TVM,F_1222,0.077
2025-03-29,STP_TVM,F_1034,0.007
2025-03-29,STP_KKD,F_1220,0.017
2025-03-29,STP_TVM,F_1139,0.062
2025-03-29,STP_KKD,F_1199,0.074
2025-03-29,STP_KCH,F_1103,0.018
2025-03-29,STP_KCH,F_1123,0.025
2025-03-29,STP_TVM,F_1235,0.043
2025-03-29,STP_KCH,F_1024,0.012
2025-03-29,STP_KCH,F_1048,0.018
2025-03-29,STP_KCH,F_1167,0.008
2025-03-29,STP_TVM,F_1178,0.074
2025-03-29,STP_KCH,F_1170,0.023
2025-03-29,STP_KKD,F_1135,0.016
2025-03-29,STP_KCH,F_1154,0.014
2025-03-29,STP_KKD,F_1059,0.017
2025-03-29,STP_KCH,F_1238,0.053
2025-03-29,STP_KKD,F_1240,0.051
2025-03-29,STP_KKD,F_1122,0.096
2025-03-29,STP_KCH,F_1083,0.006
2025-03-29,STP_KKD,F_1230,0.062
2025-03-29,STP_KCH,F_1143,0.015
2025-03-29,STP_KCH,F_1183,0.023
2025-03-29,STP_TVM,F_1242,0.015
2025-03-29,STP_KCH,F_1188,0.022
2025-03-29,STP_KKD,F_1190,0.02
2025-03-29,STP_TVM,F_1047,0.027
2025-03-29,STP_KKD,F_1012,0.055
2025-03-29,STP_KKD,F_1203,0.039
2025-03-29,STP_GVR,F_1063,0.015
2025-03-29,STP_KCH,F_1140,0.028
2025-03-29,STP_KCH,F_1043,0.005
2025-03-29,STP_KKD,F_1236,0.014
2025-03-29,STP_TVM,F_1179,0.021
2025-03-29,STP_KKD,F_1186,0.03
2025-03-29,STP_KKD,F_1058,0.053
2025-03-29,STP_KCH,F_1196,0.016
2025-03-29,STP_GVR,F_1227,0.02
2025-03-29,STP_GVR,F_1212,0.008
2025-03-29,STP_KKD,F_1120,0.029
2025-03-29,STP_KKD,F_1038,0.088
2025-03-29,STP_KKD,F_1191,0.056
2025-03-29,STP_KKD,F_1128,0.019
2025-03-29,STP_KKD,F_1075,0.029
2025-03-29,STP_KCH,F_1126,0.092
2025-03-29,STP_KKD,F_1078,0.095
2025-03-29,STP_KCH,F_1210,0.009
2025-03-29,STP_GVR,F_1228,0.018
2025-03-29,STP_KCH,F_1138,0.018
2025-03-29,STP_GVR,F_1014,0.012
2025-03-29,STP_KKD,F_1142,0.033
2025-03-29,STP_KKD,F_1022,0.083
2025-03-29,STP_KKD,F_1207,0.034
2025-03-29,STP_KKD,F_1062,0.015
2025-03-29,STP_KKD,F_1151,0.016
2025-03-29,STP_KKD,F_1010,0.043
2025-03-29,STP_KKD,F_1232,0.022
2025-03-29,STP_KKD,F_1247,0.083
2025-03-29,STP_KKD,F_1171,0.022
2025-03-29,STP_GVR,F_1214,0.094
2025-03-29,STP_KKD,F_1152,0.015
2025-03-29,STP_KKD,F_1082,0.021
2025-03-29,STP_KKD,F_1159,0.038
2025-03-29,STP_KKD,F_1160,0.09
2025-03-29,STP_KKD,F_1003,0.026
2025-03-29,STP_GVR,F_1074,0.009
2025-03-29,STP_KKD,F_1192,0.019
2025-03-29,STP_KKD,F_1136,0.019
2025-03-29,STP_KKD,F_1044,0.029
2025-03-29,STP_KKD,F_1030,0.096
2025-03-29,STP_KKD,F_1042,0.015
2025-03-29,STP_KKD,F_1090,0.016
2025-03-29,STP_KKD,F_1200,0.044
2025-03-29,STP_KKD,F_1015,0.06
2025-03-29,STP_KKD,F_1007,0.016
2025-03-29,STP_KKD,F_1076,0.028
2025-03-29,STP_KKD,F_1215,0.093
2025-03-29,STP_KKD,F_1079,0.007
2025-03-29,STP_KKD,F_1148,0.018
2025-03-30,STP_GVR,F_1233,0.033
2025-03-30,STP_KCH,F_1208,0.01
2025-03-30,STP_KCH,F_1086,0.017
2025-03-30,STP_GVR,F_1248,0.009
2025-03-30,STP_KCH,F_1099,0.059
2025-03-30,STP_GVR,F_1130,0.006
2025-03-30,STP_KCH,F_1244,0.07
2025-03-30,STP_GVR,F_1112,0.009
2025-03-30,STP_GVR,F_1056,0.057
2025-03-30,STP_TVM,F_1156,0.01
2025-03-30,STP_TVM,F_1088,0.005
2025-03-30,STP_KCH,F_1066,0.014
2025-03-30,STP_GVR,F_1108,0.067
2025-03-30,STP_KCH,F_1072,0.092
2025-03-30,STP_KCH,F_1187,0.023
2025-03-30,STP_KCH,F_1071,0.09
2025-03-30,STP_KCH,F_1144,0.022
2025-03-30,STP_KCH,F_1224,0.013
2025-03-30,STP_KCH,F_1147,0.046
2025-03-30,STP_KCH,F_1050,0.025
2025-03-30,STP_KCH,F_1018,0.048
2025-03-30,STP_GVR,F_1249,0.039
2025-03-30,STP_TVM,F_1069,0.085
2025-03-30,STP_GVR,F_1037,0.092
2025-03-30,STP_KKD,F_1095,0.017
2025-03-30,STP_KCH,F_1021,0.044
2025-03-30,STP_TVM,F_1046,0.016
2025-03-30,STP_KCH,F_1067,0.013
2025-03-30,STP_KCH,F_1161,0.011
2025-03-30,STP_GVR,F_1229,0.018
2025-03-30,STP_KKD,F_1197,0.016
2025-03-30,STP_KKD,F_1206,0.037
2025-03-30,STP_KKD,F_1104,0.053
2025-03-30,STP_TVM,F_1070,0.038
2025-03-30,STP_KCH,F_1175,0.006
2025-03-30,STP_TVM,F_1105,0.012
2025-03-30,STP_GVR,F_1033,0.008
2025-03-30,STP_TVM,F_1221,0.005
2025-03-30,STP_TVM,F_1245,0.074
2025-03-30,STP_GVR,F_1234,0.036
2025-03-30,STP_KCH,F_1231,0.017
2025-03-30,STP_KCH,F_1198,0.048
2025-03-30,STP_KKD,F_1177,0.016
2025-03-30,STP_KCH,F_1115,0.012
2025-03-30,STP_GVR,F_1172,0.007
2025-03-30,STP_KKD,F_1096,0.062
2025-03-30,STP_KCH,F_1193,0.013
2025-03-30,STP_KCH,F_1051,0.024
2025-03-30,STP_GVR,F_1114,0.039
2025-03-30,STP_KKD,F_1101,0.057
2025-03-30,STP_GVR,F_1025,0.012
2025-03-30,STP_TVM,F_1008,0.033
2025-03-30,STP_TVM,F_1176,0.005
2025-03-30,STP_KCH,F_1098,0.016
2025-03-30,STP_KCH,F_1211,0.096
2025-03-30,STP_KKD,F_1023,0.013
2025-03-30,STP_KCH,F_1184,0.026
2025-03-30,STP_TVM,F_1064,0.015
2025-03-30,STP_KCH,F_1182,0.064
2025-03-30,STP_TVM,F_1194,0.018
2025-03-30,STP_GVR,F_1100,0.021
2025-03-30,STP_KCH,F_1205,0.012
2025-03-30,STP_KCH,F_1158,0.041
2025-03-30,STP_TVM,F_1054,0.036
2025-03-30,STP_KKD,F_1132,0.005
2025-03-30,STP_KCH,F_1027,0.035
2025-03-30,STP_KCH,F_1202,0.042
2025-03-30,STP_GVR,F_1052,0.023
2025-03-30,STP_KKD,F_1092,0.018
2025-03-30,STP_GVR,F_1073,0.034
2025-03-30,STP_KCH,F_1237,0.014
2025-03-30,STP_KCH,F_1107,0.063
2025-03-30,STP_TVM,F_1246,0.044
2025-03-30,STP_TVM,F_1137,0.018
2025-03-30,STP_TVM,F_1223,0.077
2025-03-30,STP_TVM,F_1087,0.016
2025-03-30,STP_GVR,F_1019,0.015
2025-03-30,STP_KCH,F_1068,0.009
2025-03-30,STP_KKD,F_1113,0.083
2025-03-30,STP_KCH,F_1011,0.014
2025-03-30,STP_TVM,F_1141,0.017
2025-03-30,STP_TVM,F_1094,0.063
2025-03-30,STP_GVR,F_1001,0.064
2025-03-30,STP_TVM,F_1217,0.007
2025-03-30,STP_TVM,F_1163,0.034
2025-03-30,STP_KKD,F_1124,0.095
2025-03-30,STP_KCH,F_1209,0.01
2025-03-30,STP_KCH,F_1040,0.006
2025-03-30,STP_KCH,F_1195,0.012
2025-03-30,STP_TVM,F_1106,0.06
2025-03-30,STP_KCH,F_1157,0.08
2025-03-30,STP_TVM,F_1189,0.059
2025-03-30,STP_TVM,F_1020,0.045
2025-03-30,STP_KCH,F_1102,0.056
2025-03-30,STP_TVM,F_1110,0.045
2025-03-30,STP_KCH,F_1131,0.005
2025-03-30,STP_KCH,F_1035,0.024
2025-03-30,STP_KCH,F_1061,0.06
2025-03-30,STP_KCH,F_1006,0.017
2025-03-30,STP_KCH,F_1005,0.025
2025-03-30,STP_KKD,F_1239,0.018
2025-03-30,STP_KKD,F_1026,0.011
2025-03-30,STP_KCH,F_1146,0.02
2025-03-30,STP_TVM,F_1180,0.029
2025-03-30,STP_KKD,F_1081,0.093
2025-03-30,STP_KCH,F_1145,0.021
2025-03-30,STP_GVR,F_1243,0.067
2025-03-30,STP_KCH,F_1162,0.011
2025-03-30,STP_TVM,F_1055,0.015
2025-03-30,STP_KCH,F_1002,0.028
2025-03-30,STP_KKD,F_1213,0.096
2025-03-30,STP_KCH,F_1111,0.077
2025-03-30,STP_KCH,F_1080,0.024
2025-03-30,STP_KKD,F_1016,0.051
2025-03-30,STP_KKD,F_1060,0.017
2025-03-30,STP_KCH,F_1118,0.093
2025-03-30,STP_KCH,F_1155,0.045
2025-03-30,STP_KCH,F_1150,0.017
2025-03-30,STP_TVM,F_1134,0.065
2025-03-30,STP_KCH,F_1000,0.029
2025-03-30,STP_TVM,F_1091,0.02
2025-03-30,STP_GVR,F_1218,0.021
2025-03-30,STP_GVR,F_1226,0.02
2025-03-30,STP_KCH,F_1004,0.026
2025-03-30,STP_TVM,F_1222,0.08
2025-03-30,STP_TVM,F_1034,0.008
2025-03-30,STP_KKD,F_1220,0.018
2025-03-30,STP_TVM,F_1139,0.063
2025-03-30,STP_KKD,F_1199,0.07
2025-03-30,STP_KCH,F_1103,0.019
2025-03-30,STP_KCH,F_1123,0.027
2025-03-30,STP_TVM,F_1235,0.039
2025-03-30,STP_KCH,F_1024,0.012
2025-03-30,STP_KCH,F_1048,0.019
2025-03-30,STP_KCH,F_1167,0.008
2025-03-30,STP_TVM,F_1178,0.077
2025-03-30,STP_KCH,F_1170,0.024
2025-03-30,STP_KKD,F_1135,0.015
2025-03-30,STP_KCH,F_1154,0.015
2025-03-30,STP_KKD,F_1059,0.018
2025-03-30,STP_TVM,F_1133,0.015
2025-03-30,STP_KCH,F_1238,0.049
2025-03-30,STP_KKD,F_1240,0.052
2025-03-30,STP_KKD,F_1122,0.096
2025-03-30,STP_KCH,F_1083,0.006
2025-03-30,STP_KKD,F_1230,0.062
2025-03-30,STP_KCH,F_1143,0.016
2025-03-30,STP_KCH,F_1183,0.02
2025-03-30,STP_TVM,F_1242,0.016
2025-03-30,STP_KCH,F_1188,0.022
2025-03-30,STP_KKD,F_1190,0.021
2025-03-30,STP_TVM,F_1047,0.028
2025-03-30,STP_KKD,F_1012,0.056
2025-03-30,STP_KKD,F_1241,0.051
2025-03-30,STP_KKD,F_1041,0.017
2025-03-30,STP_KKD,F_1203,0.041
2025-03-30,STP_KKD,F_1057,0.046
2025-03-30,STP_GVR,F_1063,0.015
2025-03-30,STP_KCH,F_1140,0.025
2025-03-30,STP_KCH,F_1009,0.022
2025-03-30,STP_KCH,F_1043,0.005
2025-03-30,STP_KCH,F_1093,0.063
2025-03-30,STP_KKD,F_1236,0.014
2025-03-30,STP_GVR,F_1097,0.061
2025-03-30,STP_TVM,F_1179,0.021
2025-03-30,STP_KCH,F_1065,0.045
2025-03-30,STP_KKD,F_1186,0.028
2025-03-30,STP_KKD,F_1058,0.049
2025-03-30,STP_KCH,F_1196,0.017
2025-03-30,STP_GVR,F_1227,0.018
2025-03-30,STP_KCH,F_1049,0.026
2025-03-30,STP_GVR,F_1212,0.008
2025-03-30,STP_KKD,F_1120,0.031
2025-03-30,STP_KKD,F_1038,0.09
2025-03-30,STP_KKD,F_1191,0.057
2025-03-30,STP_KKD,F_1128,0.021
2025-03-30,STP_KKD,F_1075,0.031
2025-03-30,STP_KCH,F_1126,0.093
2025-03-30,STP_KKD,F_1078,0.096
2025-03-30,STP_KCH,F_1053,0.016
2025-03-30,STP_TVM,F_1185,0.017
2025-03-30,STP_GVR,F_1045,0.029
2025-03-30,STP_KKD,F_1013,0.019
2025-03-30,STP_KCH,F_1210,0.009
2025-03-30,STP_GVR,F_1228,0.019
2025-03-30,STP_KCH,F_1138,0.019
2025-03-30,STP_GVR,F_1014,0.013
2025-03-30,STP_KKD,F_1142,0.03
2025-03-30,STP_KKD,F_1022,0.08
2025-03-30,STP_KKD,F_1207,0.035
2025-03-30,STP_KKD,F_1017,0.049
2025-03-30,STP_KKD,F_1062,0.016
2025-03-30,STP_KKD,F_1151,0.017
2025-03-30,STP_KKD,F_1010,0.039
2025-03-30,STP_KKD,F_1232,0.023
2025-03-30,STP_KKD,F_1247,0.08
2025-03-30,STP_KKD,F_1171,0.023
2025-03-30,STP_GVR,F_1214,0.095
2025-03-30,STP_KKD,F_1125,0.094
2025-03-30,STP_KKD,F_1089,0.03
2025-03-30,STP_KKD,F_1152,0.016
2025-03-30,STP_KKD,F_1082,0.022
2025-03-30,STP_KKD,F_1121,0.029
2025-03-30,STP_KKD,F_1159,0.039
2025-03-30,STP_KKD,F_1160,0.088
2025-03-30,STP_KKD,F_1003,0.027
2025-03-30,STP_GVR,F_1074,0.01
2025-03-30,STP_KKD,F_1149,0.053
2025-03-30,STP_KKD,F_1192,0.019
2025-03-30,STP_KKD,F_1136,0.02
2025-03-30,STP_KKD,F_1044,0.03
2025-03-30,STP_KKD,F_1153,0.015
2025-03-30,STP_KKD,F_1030,0.095
2025-03-30,STP_KKD,F_1077,0.008
2025-03-30,STP_KKD,F_1201,0.077
2025-03-30,STP_KKD,F_1042,0.016
2025-03-30,STP_KKD,F_1090,0.015
2025-03-30,STP_KKD,F_1200,0.045
2025-03-30,STP_KKD,F_1015,0.056
2025-03-30,STP_KKD,F_1007,0.016
